NULL,4321,7831
NULL,4321,7831
NULL,4321,7831
2896,NULL,NULL
NULL,NULL,NULL
17116,4321,7831
NULL,4321,7831
22997,4321,7831
NULL,4321,7831
NULL,NULL,4323
NULL,NULL,4323
NULL,4323,7991
NULL,4323,7991
NULL,4321,7831
NULL,4322,18092
NULL,4322,7995
NULL,4322,7995
NULL,4322,18092
NULL,4322,18092
13839,NULL,7995
NULL,NULL,7995
NULL,4323,8329
2897,NULL,NULL
NULL,NULL,NULL
NULL,8326,8327
NULL,8326,8327
NULL,8326,8327
NULL,8326,8327
3219,NULL,NULL
NULL,NULL,NULL
NULL,8326,8327
NULL,8326,8327
NULL,4324,7997
2895,NULL,NULL
NULL,7986,7999
NULL,7986,7999
NULL,7986,NULL
NULL,7986,NULL
2894,NULL,NULL
2898,NULL,NULL
NULL,7992,8331
2885,NULL,NULL
NULL,7994,8331
NULL,7994,8331
NULL,7844,NULL
NULL,7844,NULL
NULL,NULL,NULL
NULL,7994,8005
NULL,7994,8005
3213,NULL,NULL
NULL,8342,8277
2884,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4424,NULL
NULL,4043,8376
NULL,4043,8376
NULL,4043,8376
NULL,4043,4067
NULL,4043,4067
NULL,4043,8376
NULL,4043,8376
NULL,4043,4067
NULL,4043,4067
NULL,NULL,NULL
31321,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4442,8005
NULL,4442,8005
NULL,4303,NULL
NULL,4303,NULL
31926,4442,4445
NULL,4442,4445
3786,NULL,NULL
NULL,7848,8324
NULL,7848,8324
NULL,7848,8324
NULL,7848,8324
13549,7848,8324
NULL,7848,8324
NULL,NULL,NULL
31319,14358,4065
NULL,14358,4065
NULL,14358,4065
NULL,NULL,NULL
2883,NULL,NULL
NULL,4106,17951
NULL,14358,4065
NULL,4271,4079
NULL,4271,4079
NULL,4271,4079
NULL,4271,4079
NULL,4271,4079
31320,4271,4079
NULL,4304,NULL
NULL,4304,NULL
31887,4106,17951
NULL,4106,17951
3787,NULL,NULL
NULL,NULL,NULL
NULL,4304,4059
22996,4304,4059
24245,4304,4059
NULL,4304,4059
NULL,4304,4059
NULL,8404,4445
NULL,8404,4445
NULL,8404,4445
NULL,8404,4445
3785,NULL,NULL
NULL,NULL,NULL
18534,8404,4445
NULL,8404,4445
NULL,4043,8376
NULL,4043,8376
3572,NULL,NULL
13552,7842,4436
NULL,7842,NULL
NULL,7842,NULL
NULL,8404,NULL
NULL,8404,NULL
NULL,8404,NULL
NULL,8404,NULL
13208,4408,4065
36852,7842,4079
NULL,7842,4436
NULL,7842,4436
18533,7842,4436
NULL,7842,4436
NULL,7842,4079
NULL,7842,4079
NULL,14354,17951
2882,NULL,NULL
NULL,14354,17951
NULL,14354,17951
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4393,8374
NULL,4393,8374
NULL,8212,8215
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8216,8227
NULL,8216,8227
NULL,8212,8215
NULL,8212,8215
20594,8212,8227
31294,8212,8215
NULL,8212,8215
40464,8212,8215
NULL,8212,8215
NULL,8208,7851
NULL,8208,7851
18211,8187,7851
NULL,8208,7851
NULL,8208,7851
30871,NULL,4109
31818,25839,NULL
31817,25839,NULL
36842,25839,36415
NULL,NULL,NULL
NULL,4423,8182
NULL,NULL,NULL
3141,NULL,NULL
NULL,4423,8182
NULL,4423,8182
3173,NULL,NULL
NULL,NULL,NULL
30872,4423,18034
NULL,4423,18034
NULL,4423,18034
NULL,4423,18034
3140,NULL,NULL
NULL,NULL,NULL
18210,4312,8215
NULL,4312,8215
31819,4423,18034
31973,4423,18034
3142,NULL,NULL
3784,NULL,NULL
NULL,14293,22357
NULL,14293,22357
NULL,8208,8345
NULL,8208,8345
13643,8208,8345
NULL,18163,18034
NULL,18163,18034
NULL,NULL,NULL
NULL,4038,4024
NULL,4038,4024
NULL,4038,4024
NULL,4038,4024
NULL,4038,4024
18522,4038,4024
13644,4038,4024
NULL,4038,4024
NULL,4038,14368
NULL,4038,14368
NULL,NULL,NULL
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
NULL,4738,8172
31820,4738,8172
NULL,4738,8172
NULL,4026,8279
NULL,4026,8279
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4026,8279
NULL,4026,8279
NULL,4026,8279
NULL,4026,8279
NULL,4026,8279
NULL,4026,8279
31821,4026,NULL
NULL,4026,NULL
NULL,4681,25453
NULL,4681,25453
31295,4681,25453
18204,4681,12901
NULL,4681,12901
13479,4681,12901
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,18136
NULL,NULL,18136
NULL,4289,61271
NULL,4289,61271
NULL,NULL,NULL
NULL,4419,8213
NULL,4419,8213
NULL,4419,8213
NULL,4419,8213
NULL,4419,8213
NULL,4419,8213
NULL,4419,8213
3143,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
12947,4022,8303
NULL,4022,8303
18521,4022,8303
NULL,4022,8303
NULL,4022,22356
NULL,4022,22356
NULL,4421,8210
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4421,2622
NULL,4421,2622
NULL,NULL,NULL
18212,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
3176,NULL,NULL
3177,NULL,NULL
NULL,7803,7900
13645,7803,7900
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4037,8217
NULL,4037,8217
NULL,4037,8217
30874,4037,8217
18213,4037,8217
NULL,NULL,2622
NULL,NULL,2622
NULL,4037,8217
NULL,4037,8217
NULL,4037,8217
13478,4037,8217
NULL,NULL,NULL
NULL,NULL,NULL
30873,18402,4024
NULL,18402,4024
NULL,18404,18136
NULL,18404,18136
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8216,7851
NULL,8216,7851
NULL,4427,7907
3146,NULL,NULL
NULL,NULL,NULL
NULL,4669,4069
NULL,4669,4069
NULL,4669,4069
NULL,4669,4069
3148,NULL,NULL
3145,NULL,NULL
13646,4669,4069
NULL,4669,4069
NULL,7819,8219
NULL,7819,8219
NULL,7819,8219
NULL,7819,8219
NULL,NULL,NULL
3667,NULL,NULL
NULL,8218,8225
NULL,8218,14230
31296,8218,8225
NULL,8218,8225
NULL,8218,8225
NULL,8218,8225
31828,8218,8225
31831,8218,8225
NULL,NULL,NULL
NULL,8218,NULL
NULL,25829,8221
NULL,8220,NULL
NULL,8220,8223
NULL,8220,8223
31297,8220,8225
NULL,8220,8225
NULL,8222,8225
NULL,14352,8225
NULL,14352,8225
NULL,8222,8225
NULL,8222,8225
NULL,NULL,NULL
3144,NULL,NULL
NULL,25626,4243
NULL,12945,12946
NULL,12945,12946
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,4243
NULL,NULL,4243
40781,4668,NULL
NULL,NULL,NULL
31826,4668,12902
NULL,4668,12902
NULL,NULL,NULL
NULL,18361,8305
NULL,18361,8305
30875,18361,8305
NULL,18361,8305
3184,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,18361,8305
NULL,18361,8305
NULL,18361,8305
NULL,18361,8305
31825,18361,8305
NULL,18361,8305
30876,NULL,NULL
30878,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
31824,NULL,NULL
NULL,NULL,NULL
NULL,8224,4243
NULL,8224,4243
NULL,NULL,NULL
3188,NULL,NULL
NULL,8224,4243
NULL,8224,4243
NULL,8425,8377
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4668,12902
NULL,4668,12902
3589,NULL,NULL
NULL,NULL,NULL
NULL,8224,14353
NULL,8224,14353
NULL,8224,14353
NULL,8224,14353
NULL,4016,14355
31298,4016,14355
NULL,4016,8302
NULL,4016,8302
NULL,4016,8302
NULL,4016,8302
NULL,4016,14355
NULL,4016,14355
3183,NULL,NULL
3147,NULL,NULL
31823,4016,14355
NULL,4016,14355
NULL,NULL,4421
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4012,8192
NULL,4012,8192
NULL,8228,8192
NULL,8228,8192
NULL,4421,8192
NULL,4421,8192
NULL,4421,8192
NULL,4421,8192
NULL,4421,8192
NULL,4421,8192
NULL,4012,8192
NULL,4012,8192
31830,4421,8192
NULL,4421,8192
NULL,NULL,NULL
NULL,14055,NULL
NULL,14055,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,3994,8229
NULL,3991,8229
NULL,3991,8229
NULL,3991,8229
NULL,3991,8229
13745,3991,8229
NULL,3991,8229
NULL,3991,8229
NULL,3991,8229
44663,4425,8229
NULL,4425,8229
30877,4425,7907
NULL,4425,7907
31827,4425,7907
NULL,4425,7907
NULL,4425,7907
NULL,4425,7907
NULL,4425,7907
NULL,4425,7907
NULL,NULL,4069
NULL,NULL,4069
NULL,4669,4069
NULL,4669,4069
31829,4030,8231
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4030,8231
NULL,4030,8231
NULL,4030,8231
NULL,4030,8231
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4425,8231
NULL,4425,8231
NULL,27190,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8306,8304
NULL,8306,8304
NULL,8306,8304
16318,8306,8304
NULL,27190,18124
NULL,27190,18124
NULL,8206,27188
NULL,8308,8307
NULL,8308,8307
NULL,8308,8307
NULL,8308,8307
3674,NULL,NULL
NULL,NULL,NULL
NULL,8289,8283
30879,8289,8283
NULL,8289,8285
NULL,8289,8285
NULL,8280,8309
NULL,8280,8309
3280,NULL,NULL
3026,NULL,NULL
13481,8282,8281
NULL,8282,8281
NULL,8282,8281
31299,8282,8281
NULL,8282,8281
NULL,8282,8281
NULL,8282,8281
3281,NULL,NULL
NULL,NULL,NULL
18523,8282,8281
NULL,8282,8281
NULL,8282,8281
NULL,8282,8281
3675,NULL,NULL
NULL,18137,18124
NULL,18137,18124
NULL,18143,18036
31300,18143,18036
NULL,18143,18036
NULL,18143,18036
NULL,18143,8378
2843,NULL,NULL
NULL,NULL,NULL
NULL,8286,8285
NULL,8286,8285
NULL,8419,8378
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8289,8285
NULL,8289,8285
36843,36416,NULL
NULL,36416,NULL
NULL,8425,8377
18524,8425,8377
31301,8425,8377
NULL,8425,8377
NULL,8425,8377
NULL,8425,8377
NULL,8425,8377
NULL,NULL,NULL
NULL,8284,8283
NULL,8284,8283
18525,8284,8283
NULL,8284,8283
NULL,8290,8283
13743,8284,8283
13744,8284,8283
NULL,8206,8211
NULL,8206,8211
NULL,8206,8211
13820,8206,8211
NULL,8206,8211
NULL,8197,8378
NULL,8197,8378
2844,NULL,NULL
NULL,NULL,NULL
NULL,4164,8378
NULL,4390,8186
2846,NULL,NULL
NULL,NULL,NULL
13482,4390,8186
NULL,4390,8186
NULL,4285,8184
2845,NULL,NULL
NULL,NULL,NULL
17244,4285,8184
17241,4285,8184
NULL,NULL,NULL
3596,NULL,NULL
2958,NULL,NULL
3570,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4306,4065
NULL,4306,4065
3794,1896,1897
13207,4106,12787
NULL,4106,12787
NULL,4431,NULL
NULL,4431,NULL
NULL,4306,4740
NULL,4306,4740
NULL,NULL,NULL
3266,NULL,NULL
NULL,4180,4075
NULL,NULL,NULL
NULL,8372,8379
13550,8372,8379
NULL,8372,8379
NULL,8372,8379
18240,8372,8379
31897,8372,8379
NULL,8372,8379
NULL,8372,8379
NULL,8372,8379
NULL,8906,8277
NULL,8906,8277
NULL,NULL,NULL
NULL,4302,8376
NULL,4302,8376
NULL,4302,8376
NULL,4302,8376
NULL,4066,14373
NULL,4066,14373
NULL,4066,14373
NULL,4066,14373
13551,4066,4145
NULL,4066,4145
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8402,36106
NULL,8402,8401
NULL,8402,8401
NULL,8402,8401
NULL,8402,8401
NULL,8402,8401
NULL,8402,8401
NULL,8402,8401
3267,NULL,NULL
2880,NULL,NULL
NULL,8402,NULL
68654,8402,NULL
NULL,NULL,NULL
NULL,4601,8341
NULL,8340,8341
31316,4601,8341
NULL,4601,8341
NULL,4601,8341
NULL,4601,8341
NULL,4601,8341
40472,NULL,NULL
40473,NULL,NULL
NULL,8341,14248
NULL,8341,14248
NULL,NULL,NULL
NULL,NULL,NULL
31874,4601,8341
NULL,4601,8341
NULL,4293,17949
NULL,4293,8457
NULL,4293,8457
NULL,NULL,NULL
2881,NULL,NULL
NULL,13149,4670
NULL,13149,4670
NULL,NULL,NULL
NULL,4176,8322
NULL,NULL,NULL
NULL,4300,7979
NULL,4300,7979
NULL,4300,7979
NULL,4300,7979
NULL,4383,7975
NULL,4383,7975
NULL,4383,7975
NULL,4383,7975
3268,NULL,NULL
NULL,NULL,NULL
2878,NULL,NULL
2877,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4420,7983
NULL,4301,7985
13746,4301,7985
NULL,4301,7985
3262,NULL,NULL
3263,NULL,NULL
2879,NULL,NULL
NULL,NULL,NULL
17119,4402,4401
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4298,NULL
NULL,4299,8321
3260,NULL,NULL
NULL,4302,8376
NULL,4302,8376
NULL,4405,8319
NULL,13183,4153
NULL,13183,4153
NULL,8316,7977
NULL,8316,7977
2876,NULL,NULL
NULL,NULL,NULL
NULL,4299,25894
NULL,NULL,NULL
NULL,NULL,NULL
NULL,13148,25566
NULL,7968,7969
NULL,NULL,NULL
2874,NULL,NULL
13490,13148,4535
NULL,13148,4535
NULL,4403,7967
31884,4403,25566
2872,NULL,NULL
NULL,NULL,NULL
NULL,4403,25566
NULL,4403,25566
NULL,25566,4403
NULL,25566,4403
NULL,4403,25566
NULL,4403,25566
NULL,4407,7973
NULL,4407,7973
NULL,4407,7973
NULL,4407,7973
NULL,NULL,NULL
2873,NULL,NULL
NULL,3924,7959
NULL,NULL,NULL
NULL,NULL,NULL
NULL,3924,7959
NULL,3924,7959
3048,3924,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8344,8357
NULL,8344,8357
NULL,8344,8357
NULL,8344,8357
13586,13184,1525
NULL,13184,1525
NULL,NULL,NULL
3158,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
2871,NULL,NULL
NULL,7953,4415
3259,NULL,NULL
2870,NULL,NULL
NULL,4291,7945
NULL,4291,7945
NULL,4291,7945
NULL,4291,7945
NULL,4291,7945
NULL,4291,7945
NULL,7834,8449
NULL,4319,4415
NULL,4319,4415
NULL,4319,4415
NULL,NULL,NULL
2869,NULL,NULL
NULL,NULL,NULL
NULL,7944,7943
NULL,4317,8296
NULL,4317,8296
2867,NULL,NULL
NULL,NULL,NULL
NULL,4317,4731
NULL,4317,4731
3574,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7826,25437
NULL,7826,25437
2868,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7832,25564
NULL,7832,25564
NULL,7832,25564
31311,7832,25564
NULL,4064,8009
NULL,4064,8009
NULL,4064,8009
NULL,4064,8009
NULL,7830,4399
3157,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7826,8299
NULL,7826,8299
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8266,8267
NULL,8266,8267
NULL,NULL,NULL
NULL,NULL,NULL
NULL,8269,8268
NULL,8269,8268
NULL,8269,8268
NULL,NULL,NULL
22995,25608,25619
NULL,8269,8268
NULL,8269,8268
NULL,4752,4099
NULL,4752,4099
NULL,4752,4099
NULL,4752,4099
NULL,8266,4099
NULL,8266,4099
NULL,NULL,4099
NULL,NULL,4099
13740,8266,8267
2861,NULL,NULL
NULL,NULL,NULL
18237,8266,8267
NULL,8266,8267
NULL,8270,8273
NULL,8270,8273
2862,NULL,NULL
2863,NULL,NULL
13741,8270,8273
16498,8270,8273
NULL,8270,8267
NULL,8270,8267
31872,8270,8267
NULL,8270,8267
NULL,NULL,NULL
NULL,4411,8274
NULL,8272,8274
NULL,8272,8274
31881,4411,8274
31882,4411,8274
NULL,4411,8271
18530,4411,8271
13739,4411,8271
NULL,4411,8271
NULL,NULL,8274
NULL,NULL,8274
24244,4411,22353
NULL,4411,22353
NULL,NULL,NULL
NULL,14298,8274
NULL,14298,8274
NULL,8276,8275
NULL,8276,8275
36848,4728,18323
NULL,4728,18323
31310,4728,18323
NULL,14356,14359
NULL,12717,12824
31871,8269,8268
NULL,36040,8268
NULL,36040,8268
NULL,4315,7869
31869,7817,8263
NULL,4315,7869
NULL,4315,7869
NULL,NULL,NULL
3576,NULL,NULL
13738,4315,7869
NULL,4315,7869
NULL,NULL,NULL
NULL,8262,4147
NULL,4409,4391
NULL,4409,4391
NULL,7817,8263
NULL,7817,8263
NULL,4032,4391
31309,4032,4391
NULL,4032,4391
NULL,4032,4391
NULL,4032,8261
NULL,4032,8261
NULL,4032,4391
NULL,4032,4391
NULL,4032,4391
13737,4032,4391
31870,4032,4391
NULL,4032,4391
NULL,4028,4723
NULL,4028,8258
2860,NULL,NULL
NULL,NULL,NULL
NULL,7875,8259
NULL,7875,8259
2858,NULL,NULL
NULL,7875,8259
NULL,7875,8259
NULL,7875,8259
NULL,7875,8259
NULL,7875,8259
NULL,7875,8259
31868,7875,8259
NULL,7875,8259
NULL,NULL,NULL
13736,7898,7894
NULL,7898,7894
2856,NULL,NULL
NULL,NULL,NULL
NULL,7817,8264
NULL,7817,8264
NULL,7817,8263
NULL,7817,8263
NULL,NULL,NULL
2854,NULL,NULL
NULL,25436,4147
NULL,4034,8265
NULL,4034,8265
2855,NULL,NULL
NULL,NULL,NULL
13735,4034,8265
NULL,4034,8265
31307,25436,4147
NULL,25436,4147
31880,8262,4147
NULL,8262,4147
NULL,4313,8295
NULL,4313,8295
NULL,4313,8295
NULL,4313,8295
NULL,4313,8295
NULL,4313,8295
NULL,4313,8295
3155,NULL,NULL
NULL,NULL,NULL
NULL,4313,8295
NULL,4313,8295
31306,4313,8295
NULL,4313,8295
NULL,NULL,NULL
31866,7865,8250
NULL,4534,4572
NULL,4534,4572
NULL,7799,7797
NULL,7799,7797
NULL,14300,4548
NULL,7821,8257
3152,NULL,NULL
NULL,NULL,NULL
2851,NULL,NULL
NULL,7822,8254
NULL,7822,8254
17441,7822,8254
17443,7822,8254
NULL,7822,8254
NULL,7822,8254
NULL,7822,8254
31878,7822,8254
NULL,7822,8254
NULL,7822,8254
NULL,NULL,NULL
NULL,NULL,36118
NULL,7820,8256
NULL,7820,8256
13731,7820,8257
NULL,7820,8257
18235,7820,8257
NULL,7820,8257
NULL,7820,8257
NULL,7820,8257
NULL,7820,4640
NULL,7807,7811
2852,NULL,NULL
NULL,7807,7811
NULL,7807,7811
NULL,7807,7811
9758,7807,7811
18214,7807,7811
NULL,7807,7811
NULL,7824,8253
NULL,7824,8253
NULL,7824,8253
NULL,7824,8253
NULL,NULL,NULL
3149,NULL,NULL
NULL,7865,8250
NULL,7865,8250
2850,NULL,NULL
NULL,NULL,NULL
13732,7865,8250
17445,7865,8250
NULL,NULL,NULL
NULL,NULL,NULL
3577,NULL,NULL
NULL,7867,8252
NULL,7867,8252
NULL,7823,8255
NULL,7823,8255
2853,NULL,NULL
3151,NULL,NULL
31305,4555,NULL
NULL,4555,NULL
36847,4555,36117
NULL,4555,36117
NULL,NULL,NULL
31867,NULL,25893
31879,NULL,25893
NULL,4214,4735
NULL,4214,4735
NULL,4543,14426
NULL,4543,14426
NULL,NULL,NULL
NULL,3995,27301
3296,NULL,NULL
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,3995,8110
NULL,NULL,NULL
NULL,NULL,NULL
31863,8145,8110
NULL,8145,8110
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7789,8112
NULL,7789,8112
NULL,4282,8291
NULL,4282,4548
NULL,4282,4548
31304,4282,4548
NULL,4282,4548
NULL,8145,27301
NULL,8145,27301
18239,4282,8291
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7801,4343
NULL,7801,4343
3297,NULL,NULL
NULL,7801,4343
13489,7801,4343
NULL,7801,4343
18529,7801,4343
NULL,7801,4343
NULL,7801,4343
NULL,4722,13193
NULL,4394,13193
NULL,4394,13193
NULL,4722,13193
NULL,4722,13193
NULL,4394,8130
NULL,4394,8130
3252,NULL,NULL
NULL,NULL,NULL
13203,4394,13193
NULL,4394,13193
31862,4722,13193
NULL,4722,13193
NULL,NULL,27302
NULL,NULL,27302
NULL,NULL,NULL
NULL,NULL,NULL
NULL,7773,8251
NULL,7773,8251
NULL,7773,8251
NULL,7773,8251
13730,7773,8251
13204,7773,8251
NULL,7773,8251
NULL,7773,8251
NULL,NULL,NULL
31302,8244,25755
NULL,8244,25755
NULL,8244,25755
NULL,4314,8293
3295,NULL,NULL
NULL,8423,8395
31303,8423,8241
NULL,8423,8241
NULL,4027,7892
NULL,4027,7892
3291,NULL,NULL
NULL,NULL,NULL
NULL,8245,8243
NULL,8245,8243
NULL,8245,8243
NULL,8245,8243
3294,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,4283,7881
NULL,4283,7881
NULL,4283,7881
NULL,4283,7881
3292,NULL,NULL
NULL,NULL,8236
NULL,NULL,8236
31791,8410,8236
NULL,8410,8236
NULL,4282,8291
NULL,4282,8291
3302,NULL,NULL
NULL,NULL,NULL
3290,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
3289,NULL,NULL
NULL,NULL,NULL
NULL,7789,8112
NULL,7841,8112
NULL,7841,8112
NULL,8248,8247
NULL,8248,8247
NULL,12942,8126
NULL,12942,8126
NULL,12942,8126
NULL,8191,8239
NULL,4281,8343
31861,4281,8343
3288,NULL,NULL
3591,NULL,NULL
18526,4281,8343
NULL,4392,8122
NULL,8232,8122
NULL,4392,8122
NULL,4392,8122
3240,NULL,NULL
NULL,NULL,NULL
NULL,4392,8122
NULL,4392,8122
13726,8191,8239
NULL,NULL,NULL
NULL,NULL,NULL
3287,NULL,NULL
3286,NULL,NULL
13202,13185,8194
NULL,13185,8194
NULL,13185,8194
3285,NULL,NULL
3588,NULL,NULL
NULL,8193,8235
NULL,8193,8235
NULL,8191,8239
NULL,8191,8239
3284,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,NULL
NULL,NULL,25559
NULL,NULL,25559
NULL,NULL,NULL
NULL,4280,8287
NULL,4280,8287
NULL,4280,8287
NULL,4280,25757
NULL,4280,8287
2849,NULL,NULL
3283,NULL,NULL
13201,4280,8287
NULL,4280,8287
NULL,4280,25757
NULL,4280,25757
NULL,4280,25757
NULL,4280,25757
NULL,4014,13192
NULL,4014,13192
NULL,4014,8233
NULL,4014,8233
2847,NULL,NULL
2848,NULL,NULL
NULL,13150,13109
NULL,NULL,NULL
NULL,NULL,NULL
NULL,36414,NULL
NULL,NULL,25799
NULL,NULL,25799
NULL,NULL,25800
31345,25800,NULL
NULL,25800,NULL
NULL,25847,25848
NULL,25801,NULL
NULL,25801,NULL
36839,25847,25848
NULL,25847,25848
NULL,36414,25849
NULL,25803,25849
NULL,25803,25849
31344,25803,NULL
NULL,25803,NULL
NULL,25805,NULL
NULL,25805,27187
NULL,25804,NULL
NULL,25804,NULL
31816,25805,27187
NULL,25805,27187
36840,25855,25804
31343,25805,NULL
NULL,25805,NULL
31815,25806,25855
31341,NULL,25806
31342,NULL,25806
NULL,NULL,NULL
NULL,5984,40193
NULL,5984,40193
NULL,4310,4020
NULL,4310,4020
NULL,NULL,NULL
NULL,13065,4676
NULL,NULL,8343
NULL,NULL,NULL
NULL,NULL,40018
NULL,NULL,40018
NULL,1001,18142
NULL,1004,1266
NULL,1001,1258
NULL,1001,1258
3095,1001,1258
NULL,1001,1258
31730,2776,2422
32094,2776,2422
36725,2776,36390
NULL,2776,36390
44501,2776,36390
NULL,2776,36390
NULL,NULL,36391
NULL,NULL,36391
NULL,1004,18006
NULL,1002,1259
NULL,1002,1259
3096,1002,1259
13250,1004,1003
NULL,1004,1003
NULL,2776,2422
NULL,18432,22345
3049,1004,1003
NULL,1004,1003
3690,1026,1266
NULL,1026,1266
NULL,1026,1266
NULL,1026,1266
NULL,1026,1266
NULL,1026,1266
NULL,1026,1266
NULL,4683,36392
NULL,4683,36392
NULL,4683,36392
39778,4683,36392
NULL,4683,4715
NULL,4683,4715
18277,4683,4715
NULL,4683,4715
NULL,39999,36393
NULL,39999,36393
44502,39999,36393
44719,39999,36393
32065,4381,4715
NULL,4381,4715
NULL,4381,4715
NULL,4381,4715
NULL,NULL,36393
NULL,NULL,36393
31144,4381,4715
NULL,4381,4715
NULL,25812,18142
NULL,25812,18142
NULL,25812,25645
NULL,18432,1264
NULL,18432,1264
31146,25812,25645
31147,25812,25645
NULL,25812,4715
NULL,25812,4715
31145,8390,25648
31731,8390,25648
NULL,8390,25648
44358,46237,18142
NULL,25522,14213
NULL,25522,14213
NULL,1006,1264
NULL,1006,1264
NULL,2063,8011
13251,2063,2064
18195,2063,2064
NULL,2063,2064
NULL,2063,2064
NULL,2063,2064
3757,2063,2064
NULL,2174,2024
31148,2174,2024
NULL,7829,8011
NULL,2174,2024
NULL,2174,2024
NULL,2174,2024
NULL,2174,2024
36726,2174,2024
18506,2174,2024
NULL,2174,2024
NULL,2174,2024
13749,2174,2024
NULL,2174,2024
44720,36037,2638
NULL,NULL,NULL
31732,2295,18042
NULL,2295,18042
NULL,2295,18042
NULL,2295,18042
NULL,2295,18042
NULL,2295,18042
NULL,2295,18042
13252,2295,NULL
NULL,2295,NULL
NULL,36037,36408
NULL,36037,36408
40367,36037,2638
40368,36037,2638
31741,7932,22345
NULL,7932,7929
NULL,7932,7929
NULL,7932,22345
31149,7932,22345
36727,7932,22345
36728,7932,22345
13497,856,8011
NULL,856,8011
NULL,7932,22345
31742,1034,2638
32088,1034,2638
39786,1034,2638
NULL,1034,2638
18292,7932,7929
NULL,7932,7929
NULL,7932,22345
NULL,7932,22345
NULL,1009,1268
3646,1009,1268
3639,1009,1268
NULL,18191,18421
NULL,8793,8698
NULL,8793,8698
NULL,8793,8698
NULL,8793,8698
31100,18191,18421
NULL,18191,18421
NULL,8793,8698
NULL,8793,8698
NULL,8691,8692
NULL,8691,8692
NULL,2756,1039
36729,2756,1039
3640,1010,1263
NULL,1010,1263
NULL,1010,1263
NULL,856,1268
NULL,856,1268
13253,1009,1268
13254,1009,1268
31150,1203,1039
NULL,1203,1039
3641,1011,1270
NULL,18371,18433
NULL,18371,18433
22946,18371,18433
NULL,18371,18433
NULL,18371,18433
31151,18371,18433
NULL,14440,14445
NULL,14440,14445
NULL,2142,2026
3051,2142,2026
NULL,2174,2024
NULL,2174,2024
NULL,1265,2061
44507,35985,40154
44506,35985,40154
3103,1265,2061
NULL,1265,2061
NULL,35985,NULL
NULL,35985,NULL
NULL,2371,8430
NULL,2371,8430
13498,4222,8042
18495,4222,8042
NULL,4222,8042
NULL,1012,1267
NULL,1265,2061
NULL,1265,2061
NULL,1265,2137
NULL,1265,2137
NULL,1265,2137
31720,1265,2137
NULL,2635,2137
